Store ID,Product ID,Category,Inventory Level,Units Sold,Risk_Flag
S003,P0011,Clothing,425,170,OK
S003,P0012,Toys,277,164,OK
S003,P0013,Clothing,342,259,Low Stock Risk
S003,P0014,Toys,167,99,OK
S003,P0015,Clothing,107,88,Low Stock Risk
S003,P0016,Electronics,290,94,OK
S003,P0017,Groceries,447,160,OK
S003,P0018,Clothing,424,82,OK
S003,P0019,Groceries,289,207,Low Stock Risk
S003,P0020,Toys,92,55,OK
S004,P0001,Groceries,309,168,OK
S004,P0002,Clothing,87,41,OK
S004,P0003,Toys,121,121,Low Stock Risk
S004,P0004,Groceries,298,277,Low Stock Risk
S004,P0005,Electronics,245,27,OK
S004,P0006,Groceries,402,166,OK
S004,P0007,Furniture,288,61,OK
S004,P0008,Furniture,226,9,OK
S004,P0009,Clothing,58,41,Low Stock Risk
S004,P0010,Groceries,187,13,OK
S004,P0011,Furniture,360,102,OK
S004,P0012,Furniture,97,31,OK
S004,P0013,Groceries,240,78,OK
S004,P0014,Toys,168,80,OK
S004,P0015,Electronics,463,303,OK
S004,P0016,Groceries,298,253,Low Stock Risk
S004,P0017,Furniture,191,123,OK
S004,P0018,Toys,210,103,OK
S004,P0019,Clothing,166,162,Low Stock Risk
S004,P0020,Furniture,94,65,Low Stock Risk
S005,P0001,Electronics,374,208,OK
S005,P0002,Furniture,70,16,OK
S005,P0003,Furniture,197,3,OK
S005,P0004,Furniture,459,320,Low Stock Risk
S005,P0005,Electronics,238,167,Low Stock Risk
S005,P0006,Groceries,369,293,Low Stock Risk
S005,P0007,Electronics,373,197,OK
S005,P0008,Toys,335,130,OK
S005,P0009,Electronics,182,76,OK
S005,P0010,Toys,452,269,OK
S005,P0011,Clothing,101,71,Low Stock Risk
S005,P0012,Groceries,122,1,OK
S005,P0013,Toys,119,63,OK
S005,P0014,Toys,453,242,OK
S005,P0015,Furniture,351,68,OK
S005,P0016,Toys,272,161,OK
S005,P0017,Groceries,356,178,OK
S005,P0018,Toys,126,101,Low Stock Risk
S005,P0019,Clothing,446,20,OK
S005,P0020,Groceries,489,131,OK
S001,P0001,Furniture,188,8,OK
S001,P0002,Furniture,428,104,OK
S001,P0003,Furniture,196,81,OK
S001,P0004,Clothing,223,219,Low Stock Risk
S001,P0005,Furniture,182,138,Low Stock Risk
S001,P0006,Clothing,428,426,Low Stock Risk
S001,P0007,Furniture,199,33,OK
S001,P0008,Groceries,410,112,OK
S001,P0009,Clothing,366,92,OK
S001,P0010,Toys,339,47,OK
S001,P0011,Groceries,71,18,OK
S001,P0012,Groceries,205,88,OK
S001,P0013,Clothing,287,103,OK
S001,P0014,Clothing,405,39,OK
S001,P0015,Toys,54,22,OK
S001,P0016,Furniture,425,38,OK
S001,P0017,Furniture,58,30,OK
S001,P0018,Clothing,448,301,Low Stock Risk
S001,P0019,Groceries,346,342,Low Stock Risk
S001,P0020,Groceries,100,39,OK
S002,P0001,Electronics,182,111,OK
S002,P0002,Toys,487,324,OK
S002,P0003,Toys,273,217,Low Stock Risk
S002,P0004,Furniture,174,171,Low Stock Risk
S002,P0005,Groceries,268,133,OK
S002,P0006,Furniture,489,46,OK
S002,P0007,Toys,259,111,OK
S002,P0008,Toys,195,176,Low Stock Risk
S002,P0009,Clothing,219,209,Low Stock Risk
S002,P0010,Furniture,209,175,Low Stock Risk
S002,P0011,Electronics,352,77,OK
S002,P0012,Furniture,77,72,Low Stock Risk
S002,P0013,Clothing,180,84,OK
S002,P0014,Electronics,166,110,OK
S002,P0015,Furniture,169,86,OK
S002,P0016,Groceries,290,168,OK
S002,P0017,Toys,372,113,OK
S002,P0018,Electronics,364,364,Low Stock Risk
S002,P0019,Toys,363,134,OK
S002,P0020,Groceries,178,83,OK
S003,P0001,Groceries,111,36,OK
S003,P0002,Furniture,73,65,Low Stock Risk
S003,P0003,Clothing,211,187,Low Stock Risk
S003,P0004,Clothing,484,150,OK
S003,P0005,Toys,332,265,Low Stock Risk
S003,P0006,Groceries,483,314,OK
S003,P0007,Electronics,213,8,OK
S003,P0008,Clothing,344,15,OK
S003,P0009,Electronics,116,73,OK
S003,P0010,Furniture,311,274,Low Stock Risk
S003,P0011,Clothing,64,32,OK
S003,P0012,Toys,315,257,Low Stock Risk
S003,P0013,Clothing,276,160,OK
S003,P0014,Toys,417,152,OK
S003,P0015,Clothing,318,153,OK
S003,P0016,Groceries,300,191,OK
S003,P0017,Toys,417,66,OK
S003,P0018,Groceries,414,324,Low Stock Risk
S003,P0019,Electronics,256,144,OK
S003,P0020,Furniture,72,54,Low Stock Risk
S004,P0001,Furniture,144,136,Low Stock Risk
S004,P0002,Clothing,146,36,OK
S004,P0003,Toys,372,23,OK
S004,P0004,Toys,101,83,Low Stock Risk
S004,P0005,Electronics,211,180,Low Stock Risk
S004,P0006,Groceries,301,236,Low Stock Risk
S004,P0007,Clothing,457,301,OK
S004,P0008,Groceries,366,247,Low Stock Risk
S004,P0009,Groceries,317,125,OK
S004,P0010,Furniture,474,415,Low Stock Risk
S004,P0011,Electronics,113,71,OK
S004,P0012,Groceries,264,247,Low Stock Risk
S004,P0013,Electronics,190,15,OK
S004,P0014,Toys,296,171,OK
S004,P0015,Groceries,414,271,OK
S004,P0016,Clothing,380,305,Low Stock Risk
S004,P0017,Groceries,436,391,Low Stock Risk
S004,P0018,Clothing,119,96,Low Stock Risk
S004,P0019,Electronics,191,44,OK
S004,P0020,Groceries,131,120,Low Stock Risk
S005,P0001,Electronics,188,166,Low Stock Risk
S005,P0002,Toys,244,109,OK
S005,P0003,Groceries,475,375,Low Stock Risk
S005,P0004,Groceries,124,114,Low Stock Risk
S005,P0005,Clothing,403,141,OK
S005,P0006,Toys,380,112,OK
S005,P0007,Toys,329,0,OK
S005,P0008,Furniture,284,56,OK
S005,P0009,Groceries,465,60,OK
S005,P0010,Electronics,464,193,OK
S005,P0011,Furniture,213,58,OK
S005,P0012,Toys,135,48,OK
S005,P0013,Clothing,210,2,OK
S005,P0014,Clothing,58,29,OK
S005,P0015,Electronics,382,144,OK
S005,P0016,Electronics,313,63,OK
S005,P0017,Toys,119,71,OK
S005,P0018,Clothing,480,177,OK
S005,P0019,Toys,480,355,Low Stock Risk
S005,P0020,Groceries,149,58,OK
S001,P0001,Electronics,100,62,OK
S001,P0002,Clothing,313,87,OK
S001,P0003,Electronics,139,38,OK
S001,P0004,Electronics,107,77,Low Stock Risk
S001,P0005,Electronics,365,181,OK
S001,P0006,Groceries,410,33,OK
S001,P0007,Clothing,433,162,OK
S001,P0008,Electronics,397,65,OK
S001,P0009,Toys,315,115,OK
S001,P0010,Furniture,496,113,OK
S001,P0011,Electronics,461,70,OK
S001,P0012,Toys,274,125,OK
S001,P0013,Electronics,272,173,OK
S001,P0014,Groceries,317,185,OK
S001,P0015,Groceries,67,11,OK
S001,P0016,Furniture,245,39,OK
S001,P0017,Electronics,398,62,OK
S001,P0018,Furniture,365,45,OK
S001,P0019,Toys,428,171,OK
S001,P0020,Groceries,55,39,Low Stock Risk
S002,P0001,Clothing,52,9,OK
S002,P0002,Toys,373,1,OK
S002,P0003,Groceries,485,297,OK
S002,P0004,Groceries,158,77,OK
S002,P0005,Clothing,471,302,OK
S002,P0006,Groceries,55,29,OK
S002,P0007,Groceries,434,184,OK
S002,P0008,Toys,152,20,OK
S002,P0009,Furniture,62,2,OK
S002,P0010,Clothing,454,55,OK
S002,P0011,Furniture,218,147,Low Stock Risk
S002,P0012,Toys,473,436,Low Stock Risk
S002,P0013,Furniture,416,217,OK
S002,P0014,Electronics,264,47,OK
S002,P0015,Clothing,172,150,Low Stock Risk
S002,P0016,Groceries,194,6,OK
S002,P0017,Furniture,302,92,OK
S002,P0018,Groceries,449,156,OK
S002,P0019,Groceries,258,135,OK
S002,P0020,Clothing,251,203,Low Stock Risk
S003,P0001,Toys,303,82,OK
S003,P0002,Clothing,161,93,OK
S003,P0003,Clothing,442,1,OK
S003,P0004,Clothing,127,91,Low Stock Risk
S003,P0005,Furniture,403,378,Low Stock Risk
S003,P0006,Furniture,118,52,OK
S003,P0007,Groceries,224,11,OK
S003,P0008,Electronics,469,361,Low Stock Risk
S003,P0009,Furniture,376,251,Low Stock Risk
S003,P0010,Groceries,438,432,Low Stock Risk
S003,P0011,Toys,285,258,Low Stock Risk
S003,P0012,Toys,386,150,OK
S003,P0013,Toys,480,165,OK
S003,P0014,Groceries,165,67,OK
S003,P0015,Electronics,98,61,OK
S003,P0016,Groceries,279,219,Low Stock Risk
S003,P0017,Electronics,295,101,OK
S003,P0018,Furniture,459,126,OK
S003,P0019,Electronics,177,149,Low Stock Risk
S003,P0020,Clothing,387,344,Low Stock Risk
S004,P0001,Clothing,223,52,OK
S004,P0002,Clothing,341,131,OK
S004,P0003,Clothing,204,111,OK
S004,P0004,Clothing,249,139,OK
S004,P0005,Electronics,350,53,OK
S004,P0006,Groceries,495,7,OK
S004,P0007,Toys,291,124,OK
S004,P0008,Electronics,222,36,OK
S004,P0009,Toys,249,157,OK
S004,P0010,Furniture,396,312,Low Stock Risk
S004,P0011,Electronics,387,77,OK
S004,P0012,Electronics,221,199,Low Stock Risk
S004,P0013,Groceries,483,224,OK
S004,P0014,Furniture,144,127,Low Stock Risk
S004,P0015,Groceries,221,127,OK
S004,P0016,Electronics,347,268,Low Stock Risk
S004,P0017,Toys,107,8,OK
S004,P0018,Toys,443,177,OK
S004,P0019,Toys,212,100,OK
S004,P0020,Toys,270,150,OK
S005,P0001,Toys,278,10,OK
S005,P0002,Groceries,376,216,OK
S005,P0003,Electronics,70,12,OK
S005,P0004,Groceries,270,169,OK
S005,P0005,Groceries,85,47,OK
S005,P0006,Toys,413,296,Low Stock Risk
S005,P0007,Groceries,308,192,OK
S005,P0008,Electronics,215,56,OK
S005,P0009,Groceries,372,157,OK
S005,P0010,Clothing,443,85,OK
S005,P0011,Electronics,140,120,Low Stock Risk
S005,P0012,Furniture,228,154,Low Stock Risk
S005,P0013,Toys,427,375,Low Stock Risk
S005,P0014,Electronics,453,440,Low Stock Risk
S005,P0015,Electronics,315,179,OK
S005,P0016,Furniture,342,138,OK
S005,P0017,Clothing,386,345,Low Stock Risk
S005,P0018,Furniture,331,327,Low Stock Risk
S005,P0019,Furniture,419,10,OK
S005,P0020,Furniture,488,431,Low Stock Risk
S001,P0001,Toys,73,34,OK
S001,P0002,Groceries,129,18,OK
S001,P0003,Clothing,92,77,Low Stock Risk
S001,P0004,Electronics,302,283,Low Stock Risk
S001,P0005,Electronics,331,104,OK
S001,P0006,Furniture,81,6,OK
S001,P0007,Electronics,145,75,OK
S001,P0008,Clothing,250,172,Low Stock Risk
S001,P0009,Furniture,343,87,OK
S001,P0010,Clothing,448,14,OK
S001,P0011,Groceries,212,129,OK
S001,P0012,Clothing,161,34,OK
S001,P0013,Toys,378,81,OK
S001,P0014,Furniture,256,237,Low Stock Risk
S001,P0015,Groceries,458,312,Low Stock Risk
S001,P0016,Furniture,220,122,OK
S001,P0017,Furniture,102,20,OK
S001,P0018,Electronics,157,118,Low Stock Risk
S001,P0019,Groceries,159,127,Low Stock Risk
S001,P0020,Toys,111,3,OK
S002,P0001,Furniture,381,168,OK
S002,P0002,Furniture,468,84,OK
S002,P0003,Groceries,105,42,OK
S002,P0004,Toys,366,8,OK
S002,P0005,Furniture,186,129,Low Stock Risk
S002,P0006,Furniture,77,40,OK
S002,P0007,Toys,176,29,OK
S002,P0008,Groceries,92,52,OK
S002,P0009,Electronics,363,355,Low Stock Risk
S002,P0010,Toys,486,352,Low Stock Risk
S002,P0011,Furniture,195,39,OK
S002,P0012,Clothing,391,218,OK
S002,P0013,Toys,189,36,OK
S002,P0014,Electronics,55,39,Low Stock Risk
S002,P0015,Furniture,83,9,OK
S002,P0016,Toys,346,33,OK
S002,P0017,Toys,202,71,OK
S002,P0018,Electronics,173,121,Low Stock Risk
S002,P0019,Groceries,185,139,Low Stock Risk
S002,P0020,Toys,388,12,OK
S003,P0001,Groceries,122,34,OK
S003,P0002,Groceries,243,130,OK
S003,P0003,Clothing,145,34,OK
S003,P0004,Toys,287,204,Low Stock Risk
S003,P0005,Electronics,257,125,OK
S003,P0006,Electronics,339,283,Low Stock Risk
S003,P0007,Electronics,437,415,Low Stock Risk
S003,P0008,Clothing,100,88,Low Stock Risk
S003,P0009,Toys,228,88,OK
S003,P0010,Electronics,91,31,OK
S003,P0011,Electronics,378,323,Low Stock Risk
S003,P0012,Furniture,406,133,OK
S003,P0013,Furniture,148,144,Low Stock Risk
S003,P0014,Furniture,193,133,Low Stock Risk
S003,P0015,Furniture,170,157,Low Stock Risk
S003,P0016,Toys,395,41,OK
S003,P0017,Groceries,359,264,Low Stock Risk
S003,P0018,Clothing,285,108,OK
S003,P0019,Electronics,389,336,Low Stock Risk
S003,P0020,Electronics,487,50,OK
S004,P0001,Electronics,428,276,OK
S004,P0002,Toys,321,311,Low Stock Risk
S004,P0003,Groceries,334,98,OK
S004,P0004,Clothing,402,186,OK
S004,P0005,Electronics,401,3,OK
S004,P0006,Furniture,188,44,OK
S004,P0007,Clothing,138,9,OK
S004,P0008,Clothing,477,21,OK
S004,P0009,Furniture,168,40,OK
S004,P0010,Clothing,333,318,Low Stock Risk
S004,P0011,Electronics,326,325,Low Stock Risk
S004,P0012,Clothing,175,90,OK
S004,P0013,Electronics,55,39,Low Stock Risk
S004,P0014,Electronics,446,241,OK
S004,P0015,Furniture,440,111,OK
S004,P0016,Toys,164,135,Low Stock Risk
S004,P0017,Electronics,451,326,Low Stock Risk
S004,P0018,Electronics,223,143,OK
S004,P0019,Furniture,202,15,OK
S004,P0020,Toys,392,111,OK
S005,P0001,Groceries,63,44,Low Stock Risk
S005,P0002,Furniture,84,26,OK
S005,P0003,Clothing,354,36,OK
S005,P0004,Electronics,286,3,OK
S005,P0005,Electronics,412,194,OK
S005,P0006,Furniture,403,48,OK
S005,P0007,Furniture,246,43,OK
S005,P0008,Clothing,291,27,OK
S005,P0009,Furniture,153,53,OK
S005,P0010,Electronics,193,77,OK
S005,P0011,Furniture,196,133,Low Stock Risk
S005,P0012,Toys,103,93,Low Stock Risk
S005,P0013,Toys,67,49,Low Stock Risk
S005,P0014,Toys,176,15,OK
S005,P0015,Groceries,242,131,OK
S005,P0016,Furniture,495,366,Low Stock Risk
S005,P0017,Electronics,469,82,OK
S005,P0018,Electronics,460,69,OK
S005,P0019,Electronics,288,5,OK
S005,P0020,Furniture,458,264,OK
S001,P0001,Clothing,265,15,OK
S001,P0002,Electronics,153,25,OK
S001,P0003,Furniture,369,260,Low Stock Risk
S001,P0004,Furniture,164,74,OK
S001,P0005,Furniture,206,76,OK
S001,P0006,Clothing,451,449,Low Stock Risk
S001,P0007,Clothing,83,49,OK
S001,P0008,Furniture,301,288,Low Stock Risk
S001,P0009,Furniture,427,153,OK
S001,P0010,Groceries,210,179,Low Stock Risk
S001,P0011,Electronics,274,203,Low Stock Risk
S001,P0012,Toys,376,272,Low Stock Risk
S001,P0013,Toys,127,22,OK
S001,P0014,Groceries,282,66,OK
S001,P0015,Groceries,341,2,OK
S001,P0016,Groceries,189,172,Low Stock Risk
S001,P0017,Groceries,477,10,OK
S001,P0018,Furniture,386,300,Low Stock Risk
S001,P0019,Clothing,321,172,OK
S001,P0020,Furniture,151,4,OK
S002,P0001,Toys,274,269,Low Stock Risk
S002,P0002,Clothing,286,234,Low Stock Risk
S002,P0003,Electronics,219,188,Low Stock Risk
S002,P0004,Electronics,432,78,OK
S002,P0005,Electronics,323,314,Low Stock Risk
S002,P0006,Toys,299,108,OK
S002,P0007,Toys,227,36,OK
S002,P0008,Groceries,74,1,OK
S002,P0009,Clothing,159,150,Low Stock Risk
S002,P0010,Groceries,432,40,OK
S002,P0011,Toys,372,116,OK
S002,P0012,Groceries,118,102,Low Stock Risk
S002,P0013,Groceries,408,321,Low Stock Risk
S002,P0014,Groceries,147,75,OK
S002,P0015,Furniture,339,302,Low Stock Risk
S002,P0016,Clothing,173,122,Low Stock Risk
S002,P0017,Electronics,187,87,OK
S002,P0018,Electronics,113,15,OK
S002,P0019,Clothing,207,111,OK
S002,P0020,Clothing,99,6,OK
S003,P0001,Groceries,151,9,OK
S003,P0002,Groceries,196,171,Low Stock Risk
S003,P0003,Furniture,221,185,Low Stock Risk
S003,P0004,Electronics,142,105,Low Stock Risk
S003,P0005,Toys,299,33,OK
S003,P0006,Furniture,380,56,OK
S003,P0007,Electronics,90,25,OK
S003,P0008,Groceries,382,16,OK
S003,P0009,Clothing,368,312,Low Stock Risk
S003,P0010,Electronics,463,405,Low Stock Risk
S003,P0011,Clothing,106,85,Low Stock Risk
S003,P0012,Groceries,316,70,OK
S003,P0013,Toys,235,26,OK
S003,P0014,Electronics,392,307,Low Stock Risk
S003,P0015,Groceries,178,152,Low Stock Risk
S003,P0016,Toys,113,64,OK
S003,P0017,Groceries,462,188,OK
S003,P0018,Toys,238,70,OK
S003,P0019,Groceries,427,10,OK
S003,P0020,Toys,283,122,OK
S004,P0001,Toys,294,291,Low Stock Risk
S004,P0002,Groceries,194,142,Low Stock Risk
S004,P0003,Furniture,106,63,OK
S004,P0004,Clothing,168,45,OK
S004,P0005,Groceries,243,130,OK
S004,P0006,Electronics,108,88,Low Stock Risk
S004,P0007,Groceries,193,4,OK
S004,P0008,Toys,279,175,OK
S004,P0009,Furniture,342,153,OK
S004,P0010,Furniture,459,314,Low Stock Risk
S004,P0011,Toys,97,70,Low Stock Risk
S004,P0012,Toys,144,20,OK
S004,P0013,Toys,428,160,OK
S004,P0014,Toys,235,33,OK
S004,P0015,Clothing,408,278,Low Stock Risk
S004,P0016,Furniture,474,270,OK
S004,P0017,Groceries,179,56,OK
S004,P0018,Toys,376,98,OK
S004,P0019,Toys,394,80,OK
S004,P0020,Furniture,243,72,OK
S005,P0001,Clothing,493,374,Low Stock Risk
S005,P0002,Furniture,92,22,OK
S005,P0003,Clothing,309,61,OK
S005,P0004,Groceries,408,128,OK
S005,P0005,Electronics,119,58,OK
S005,P0006,Groceries,160,146,Low Stock Risk
S005,P0007,Clothing,230,149,OK
S005,P0008,Clothing,60,22,OK
S005,P0009,Furniture,390,296,Low Stock Risk
S005,P0010,Groceries,284,98,OK
S005,P0011,Groceries,183,50,OK
S005,P0012,Clothing,291,130,OK
S005,P0013,Toys,456,169,OK
S005,P0014,Clothing,160,121,Low Stock Risk
S005,P0015,Furniture,213,195,Low Stock Risk
S005,P0016,Furniture,270,172,OK
S005,P0017,Electronics,230,25,OK
S005,P0018,Groceries,426,188,OK
S005,P0019,Furniture,489,262,OK
S005,P0020,Groceries,448,283,OK
S001,P0001,Groceries,130,127,Low Stock Risk
S001,P0002,Toys,146,110,Low Stock Risk
S001,P0003,Clothing,458,290,OK
S001,P0004,Electronics,116,60,OK
S001,P0005,Electronics,222,72,OK
S001,P0006,Furniture,319,21,OK
S001,P0007,Furniture,89,20,OK
S001,P0008,Electronics,389,86,OK
S001,P0009,Electronics,382,252,OK
S001,P0010,Toys,259,111,OK
S001,P0011,Clothing,281,248,Low Stock Risk
S001,P0012,Clothing,184,53,OK
S001,P0013,Toys,356,171,OK
S001,P0014,Electronics,347,285,Low Stock Risk
S001,P0015,Furniture,119,22,OK
S001,P0016,Clothing,402,144,OK
S001,P0017,Toys,486,401,Low Stock Risk
S001,P0018,Clothing,405,36,OK
S001,P0019,Groceries,484,294,OK
S001,P0020,Groceries,123,31,OK
S002,P0001,Toys,201,128,OK
S002,P0002,Furniture,257,118,OK
S002,P0003,Clothing,304,91,OK
S002,P0004,Groceries,131,115,Low Stock Risk
S002,P0005,Toys,68,30,OK
S002,P0006,Toys,362,105,OK
S002,P0007,Toys,464,287,OK
S002,P0008,Electronics,129,61,OK
S002,P0009,Toys,135,66,OK
S002,P0010,Furniture,423,158,OK
S002,P0011,Clothing,477,394,Low Stock Risk
S002,P0012,Electronics,274,137,OK
S002,P0013,Groceries,340,217,OK
S002,P0014,Toys,202,93,OK
S002,P0015,Groceries,235,184,Low Stock Risk
S002,P0016,Toys,80,55,Low Stock Risk
S002,P0017,Furniture,430,132,OK
S002,P0018,Electronics,151,117,Low Stock Risk
S002,P0019,Groceries,350,7,OK
S002,P0020,Electronics,300,273,Low Stock Risk
S003,P0001,Groceries,303,140,OK
S003,P0002,Toys,221,26,OK
S003,P0003,Electronics,193,108,OK
S003,P0004,Toys,201,27,OK
S003,P0005,Toys,228,155,Low Stock Risk
S003,P0006,Clothing,248,66,OK
S003,P0007,Clothing,428,299,Low Stock Risk
S003,P0008,Clothing,377,73,OK
S003,P0009,Clothing,296,276,Low Stock Risk
S003,P0010,Electronics,112,111,Low Stock Risk
S003,P0011,Toys,334,100,OK
S003,P0012,Toys,299,254,Low Stock Risk
S003,P0013,Groceries,276,236,Low Stock Risk
S003,P0014,Clothing,299,75,OK
S003,P0015,Toys,410,142,OK
S003,P0016,Clothing,270,98,OK
S003,P0017,Clothing,489,21,OK
S003,P0018,Furniture,476,456,Low Stock Risk
S003,P0019,Electronics,394,188,OK
S003,P0020,Electronics,308,151,OK
S004,P0001,Toys,137,18,OK
S004,P0002,Groceries,377,363,Low Stock Risk
S004,P0003,Electronics,340,264,Low Stock Risk
S004,P0004,Clothing,259,162,OK
S004,P0005,Clothing,457,62,OK
S004,P0006,Furniture,261,139,OK
S004,P0007,Groceries,360,59,OK
S004,P0008,Clothing,273,209,Low Stock Risk
S004,P0009,Furniture,420,238,OK
S004,P0010,Clothing,86,68,Low Stock Risk
S004,P0011,Clothing,221,59,OK
S004,P0012,Clothing,337,228,Low Stock Risk
S004,P0013,Clothing,167,56,OK
S004,P0014,Toys,437,139,OK
S004,P0015,Electronics,132,45,OK
S004,P0016,Furniture,407,320,Low Stock Risk
S004,P0017,Furniture,117,88,Low Stock Risk
S004,P0018,Electronics,298,173,OK
S004,P0019,Groceries,260,108,OK
S004,P0020,Toys,135,134,Low Stock Risk
S005,P0001,Toys,350,80,OK
S005,P0002,Clothing,498,129,OK
S005,P0003,Clothing,179,33,OK
S005,P0004,Electronics,345,187,OK
S005,P0005,Furniture,168,82,OK
S005,P0006,Clothing,240,33,OK
S005,P0007,Furniture,494,408,Low Stock Risk
S005,P0008,Furniture,73,42,OK
S005,P0009,Furniture,266,260,Low Stock Risk
S005,P0010,Electronics,440,231,OK
S005,P0011,Clothing,343,83,OK
S005,P0012,Toys,486,298,OK
S005,P0013,Groceries,384,193,OK
S005,P0014,Furniture,191,160,Low Stock Risk
S005,P0015,Groceries,346,241,Low Stock Risk
S005,P0016,Groceries,441,265,OK
S005,P0017,Clothing,70,29,OK
S005,P0018,Clothing,471,15,OK
S005,P0019,Furniture,432,306,Low Stock Risk
S005,P0020,Furniture,63,55,Low Stock Risk
S001,P0001,Clothing,457,369,Low Stock Risk
S001,P0002,Clothing,219,92,OK
S001,P0003,Electronics,398,386,Low Stock Risk
S001,P0004,Toys,482,355,Low Stock Risk
S001,P0005,Furniture,416,410,Low Stock Risk
S001,P0006,Clothing,233,169,Low Stock Risk
S001,P0007,Clothing,202,109,OK
S001,P0008,Electronics,318,316,Low Stock Risk
S001,P0009,Furniture,233,3,OK
S001,P0010,Groceries,92,56,OK
S001,P0011,Groceries,261,196,Low Stock Risk
S001,P0012,Clothing,146,93,OK
S001,P0013,Furniture,311,281,Low Stock Risk
S001,P0014,Electronics,167,124,Low Stock Risk
S001,P0015,Furniture,94,12,OK
S001,P0016,Toys,85,51,OK
S001,P0017,Toys,63,1,OK
S001,P0018,Electronics,146,129,Low Stock Risk
S001,P0019,Electronics,94,55,OK
S001,P0020,Furniture,147,38,OK
S002,P0001,Clothing,198,27,OK
S002,P0002,Electronics,101,4,OK
S002,P0003,Groceries,207,147,Low Stock Risk
S002,P0004,Toys,468,306,OK
S002,P0005,Furniture,293,94,OK
S002,P0006,Furniture,273,18,OK
S002,P0007,Electronics,484,287,OK
S002,P0008,Groceries,218,26,OK
S002,P0009,Clothing,142,139,Low Stock Risk
S002,P0010,Toys,111,69,OK
S002,P0011,Toys,305,304,Low Stock Risk
S002,P0012,Furniture,349,36,OK
S002,P0013,Toys,93,53,OK
S002,P0014,Toys,83,50,OK
S002,P0015,Furniture,321,56,OK
S002,P0016,Clothing,366,248,Low Stock Risk
S002,P0017,Toys,247,134,OK
S002,P0018,Clothing,70,38,OK
S002,P0019,Furniture,498,108,OK
S002,P0020,Electronics,133,27,OK
S003,P0001,Electronics,341,99,OK
S003,P0002,Groceries,405,296,Low Stock Risk
S003,P0003,Clothing,145,92,OK
S003,P0004,Groceries,346,286,Low Stock Risk
S003,P0005,Furniture,88,37,OK
S003,P0006,Clothing,151,36,OK
S003,P0007,Electronics,485,191,OK
S003,P0008,Electronics,305,239,Low Stock Risk
S003,P0009,Furniture,109,48,OK
S003,P0010,Groceries,484,144,OK
S003,P0011,Furniture,247,198,Low Stock Risk
S003,P0012,Clothing,258,152,OK
S003,P0013,Furniture,486,463,Low Stock Risk
S003,P0014,Furniture,117,86,Low Stock Risk
S003,P0015,Clothing,389,263,Low Stock Risk
S003,P0016,Toys,416,48,OK
S003,P0017,Toys,129,129,Low Stock Risk
S003,P0018,Groceries,139,106,Low Stock Risk
S003,P0019,Toys,180,2,OK
S003,P0020,Toys,108,60,OK
S004,P0001,Electronics,453,359,Low Stock Risk
S004,P0002,Clothing,144,29,OK
S004,P0003,Clothing,407,358,Low Stock Risk
S004,P0004,Electronics,402,95,OK
S004,P0005,Furniture,124,95,Low Stock Risk
S004,P0006,Clothing,487,171,OK
S004,P0007,Furniture,55,12,OK
S004,P0008,Electronics,232,59,OK
S004,P0009,Electronics,101,53,OK
S004,P0010,Electronics,445,72,OK
S004,P0011,Clothing,76,5,OK
S004,P0012,Groceries,280,169,OK
S004,P0013,Electronics,465,24,OK
S004,P0014,Toys,484,396,Low Stock Risk
S004,P0015,Clothing,186,80,OK
S004,P0016,Electronics,379,56,OK
S004,P0017,Groceries,252,11,OK
S004,P0018,Toys,181,33,OK
S004,P0019,Toys,333,205,OK
S004,P0020,Electronics,153,143,Low Stock Risk
S005,P0001,Toys,287,88,OK
S005,P0002,Furniture,240,73,OK
S005,P0003,Electronics,499,165,OK
